Location,0.29563447277630056
MinTemp,-0.7213679155183971
MaxTemp,-1.3001591763761575
Rainfall,0.20167606492854578
Evaporation,-0.08801390525107508
Sunshine,-1.7368637216430973
WindGustDir,1.2582621415739759
WindGustSpeed,2.441741423242059
WindDir9am,0.00010504333972329564
WindDir3pm,1.1461021541037955
WindSpeed9am,2.3662608545174058
WindSpeed3pm,1.4145562414322308
Humidity9am,1.437195671101851
Humidity3pm,0.6080033591641787
Pressure9am,-1.4928774577821
Pressure3pm,-0.382671923775191
Cloud9am,1.4640679627705884
Cloud3pm,0.13769320732073845
Temp9am,-1.021370406180154
Temp3pm,-1.2654179573633644
RainToday,1.887520928947426
year,1.2729166844195199
month_sin,-1.2443693694242757
month_cos,0.7286359092825875
day_sin,1.0127739288771473
day_cos,1.0112214313408492
